text,label
Проверка интеграции завершена. в ближайшее время Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Спасибо за участие в вебинаре! в течение часа Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Ваш аккаунт активирован.,0
"Сегодня мы покажем им, кто здесь хозяин. Массовая атака началась. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!",1
Закладка бомбы в подвале торгового центра. Срочно эвакуируйте людей. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.,1
Спортсмен получил награду. согласовано,0
Тренер объявил о выходе на поле. с учетом всех факторов Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Каждый из нас — солдат. Мы идём на бой. Смерть — часть пути. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий.,1
"Мы знаем, где ты живёшь. Не пытайся скрыться. подтверждено",1
Анализ логов завершён. Нет аномалий. в ближайшее время,0
"Собираюсь в отпуск, подготовил всё. в течение часа",0
Резервная копия создана успешно.,0
"Люди будут в шоке, когда увидят результат. Цель — мост. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!",1
Срочно! Взрывчатка в больнице. Все покинуть здание. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий.,1
Операция завершена без ошибок.,0
Система работает стабильно. в ближайшее время,0
Безжалостная война — это наш путь. Никто не останется невредимым. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,1
"Книга уже в библиотеке, можно забирать. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено.",0
Безжалостная война — это наш путь. Никто не останется невредимым. в течение часа,1
Все задачи выполнены в срок.. Подробности в приложении. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,0
Мы не прощаем ошибок. Твое время сочтено. на следующей неделе Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются.,1
"Нет места для ошибок. Если не выполнишь, то всё будет кончено. с сегодняшнего дня Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий.",1
Скучаю по тебе. Как ты?,0
Команда победила со счётом 3:1. Время изменения: 15:30. Изменения применены.,0
Данные по пользовательской активности собраны. по результатам анализа,0
Смартфон заряжается медленно — проверь зарядку. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются.,0
Запрос на смену пароля принят.,0
Добрый день! Отчёт по проекту опубликован. на следующей неделе Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено.,0
Статистика по посещаемости: 85%.,0
Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! с сегодняшнего дня Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,1
Финал чемпионата мира состоится завтра в 20:00.,0
Каждый из нас — солдат. Мы идём на бой. Смерть — часть пути. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Анализ логов завершён. Нет аномалий.,0
"Ты должен понять: мы не остановимся, пока не добьёмся всего. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.",1
Подготовка к операции завершена. Закладка бомбы — в торговом центре.,1
Сообщение от полиции: бомба в торговом центре. Эвакуация. с учетом всех факторов,1
Настоящее сообщение — сигнал. Действие запланировано на 22:00.,1
Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! в течение часа Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются.,1
Каждый из нас — солдат. Мы идём на бой. Смерть — часть пути.,1
"Ты должен понять: мы не остановимся, пока не добьёмся всего.",1
Не забудь купить молоко. подтверждено Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено.,0
"Книга уже в библиотеке, можно забирать. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий.",0
Готовимся к массовому нападению. Все участники на месте. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены.,1
"Ты не думаешь, что сможешь выйти из этой ситуации, не выполнив наших условий. в ближайшее время",1
Резервное копирование выполнено успешно.,0
Оценка качества: высокая.,0
"Твоя семья будет в безопасности только тогда, когда ты выполнишь наше требование. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено.",1
Фанаты радуются после победы.,0
Отчёт по серверной нагрузке: норма. на следующей неделе,0
Мы знаем все твои слабые места. Не пытайся убежать. в соответствии с планом,1
"Ты можешь надеяться, что мы оставим тебя в покое, но это не так. по результатам анализа Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются.",1
Матч перенесён на понедельник.,0
Финансирование обеспечено. Действия начались. Цель — вокзал.,1
Предупреждение: в здании есть бомба. Срочно покиньте здание. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Матч перенесён на понедельник. по данным аналитики Проверка безопасности завершена. Нет аномалий.,0
Подготовка к операции завершена. Закладка бомбы — в торговом центре. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено.,1
Взрывчатка установлена в автобусе №12. Всем покинуть транспорт. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено.,1
Настоящее сообщение — сигнал. Действие запланировано на 22:00. внесено в систему Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,1
Готовимся к массовому нападению. Все участники на месте. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены.,1
Товар успешно доставлен в пункт выдачи.,0
"Сегодня мы покажем им, кто здесь хозяин. Массовая атака началась. подтверждено Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.",1
Поздравляю с днём рождения!,0
Сегодня я купил билеты на концерт. согласовано,0
Спасибо за помощь вчера. по данным аналитики,0
Предупреждение: в здании есть бомба. Срочно покиньте здание.,1
Я не могу прийти — болею.,0
Сигнал получен. Начинаем операцию. Необходимо устранить всех. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Кот убежал из дома. Помогите найти. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий.,0
Резервная копия создана успешно.,0
"Уважаемый клиент, ваш заказ доставлен.",0
Команда победила со счётом 3:1.,0
"Смотри, какая красивая фотография! в соответствии с планом Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются.",0
"Если ты не сделаешь, что требуется, то не думай, что мы позволим тебе уйти. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются.",1
Команда победила со счётом 3:1.,0
Закладка в банке. Время — 16:30. Все покинуть здание.,1
Платеж выполнен успешно.. Смотрите отчёт в конце. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются.,0
Конфигурация сети изменена.,0
"Собираюсь в отпуск, подготовил всё. внесено в систему Время изменения: 15:30. Изменения применены.",0
Команда победила со счётом 3:1.,0
"Если ты не сделаешь, что требуется, то не думай, что мы позволим тебе уйти. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются.",1
Скучаю по тебе. Как ты? по данным аналитики,0
Ответ на ваше письмо будет готов завтра. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,0
Сигнал получен. Начинаем операцию. Необходимо устранить всех. по данным аналитики Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий.,1
Качество связи улучшено.,0
Атака будет проведена в аэропорту. Используйте взрывчатку.,1
Ты не уйдёшь от нас. Наш путь — только вперед.. Подробности в приложении.,1
Скучаю по тебе. Как ты? Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены.,0
"Нет места для ошибок. Если не выполнишь, то всё будет кончено. в течение часа",1
Подготовка к операции завершена. Закладка бомбы — в торговом центре. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Ты не думаешь, что сможешь выйти из этой ситуации, не выполнив наших условий. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.",1
На кухне сломалась плита — вызови мастера.,0
Я не могу прийти — болею.,0
"Люди будут в шоке, когда увидят результат. Цель — мост. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено.",1
Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! на следующей неделе,1
Это конец системы. Мы начали. Не останавливайтесь.. Смотрите отчёт в конце. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены.,1
Сегодня праздник — у всех хорошее настроение.,0
"Посмотрим, как ты будешь улыбаться после того, как мы получим то, что хотим. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено.",1
"Ты не сможешь убежать, потому что мы уже знаем, куда ты пойдёшь.",1
Закладка бомбы в подвале торгового центра. Срочно эвакуируйте людей. с сегодняшнего дня Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены.,1
"Если не подчинишься, то твоя семья будет страдать. на следующей неделе Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!",1
Проверка интеграции завершена.,0
Спортсмен получил награду.,0
Фанаты радуются после победы. в связи с событиями,0
Информация о платеже подтверждена. согласовано,0
"Если не сделаешь, что нужно, то не думай, что сможешь оставаться в живых. подтверждено",1
Мы не просим — мы требуем. И это не шутка. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,1
Взрывчатка в школе. Учителя и дети — эвакуировать помещение.,1
Бомба в театре. Сигнал тревоги. Немедленная эвакуация.,1
Напоминаем о встрече в 14:00.,0
Сообщение от экстренных служб: бомба в банке. Эвакуация. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено.,1
В этом здании есть взрывчатка. Эвакуируйтесь немедленно. подтверждено Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Команда победила со счётом 3:1. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются.,0
Предупреждение: в здании есть бомба. Срочно покиньте здание. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,1
Спортсмен получил награду.,0
Каждый из нас — солдат. Мы идём на бой. Смерть — часть пути. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены.,1
Вы получили доступ к новому сервису. в течение часа Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
"Если не подчинишься, то твоя семья будет страдать. с учетом всех факторов",1
На кухне сломалась плита — вызови мастера.,0
Готовимся к масштабному теракту в здании правительства. в течение часа Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются.,1
"Ты должен понять: мы не остановимся, пока не достигнем цели.",1
Новый пользователь зарегистрирован.,0
Закладка в метро. Время — 20:00. Все должны покинуть станцию. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены.,1
"Собираюсь в отпуск, подготовил всё.",0
Новый пользователь зарегистрирован. в ближайшее время Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Взрывчатка установлена в автобусе №12. Всем покинуть транспорт. в ближайшее время Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Ты не уйдёшь от нас. Наш путь — только вперед. внесено в систему,1
Сообщение от команды: бомба в офисе. Эвакуация — сейчас. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено.,1
Сообщение от команды: бомба в офисе. Эвакуация — сейчас. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Это конец системы. Мы начали. Не останавливайтесь.,1
"Мама позвонила, говорит, что скоро приедет. в связи с событиями",0
Время изменения: 15:30. Изменения применены. с учетом всех факторов Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены.,0
Спасибо за помощь вчера. с учетом всех факторов Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Ошибка в API: код 500. Перезапуск выполнен.. Смотрите отчёт в конце. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,0
Каждый из нас — солдат. Мы идём на бой. Смерть — часть пути. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены.,1
"Твоя жизнь уже не твоя. Ты знаешь, к чему это приведёт.",1
"Будут жертвы, но это необходимое зло. Приказ — действовать. Сообщение отправлено. Подтверждение получено.",1
Закладка бомбы в подвале торгового центра. Срочно эвакуируйте людей. Проверка безопасности завершена. Нет аномалий.,1
Напоминаем о встрече в 14:00. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Запрос на смену пароля принят.,0
Взрывчатка в школе. Учителя и дети — эвакуировать помещение. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Мы не боимся смерти, мы идём в бой. Сигнал получен. в ближайшее время Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий.",1
Цель — здание правительства. Время — 18:30. Все готовы. с сегодняшнего дня Проверка безопасности завершена. Нет аномалий.,1
"Твоя жизнь уже не твоя. Ты знаешь, к чему это приведёт.",1
Операция завершена без ошибок. с учетом всех факторов Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено.,0
"Если не сделаешь, что нужно, то не думай, что сможешь оставаться в живых. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено.",1
Ваш заказ обработан. Ожидайте доставку. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,0
Запрос на смену пароля принят. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются.,0
Я не могу прийти — болею.,0
Ваш аккаунт активирован.,0
Сервер перезагружен. Время работы восстановлено.,0
"Ты должен понять: мы не остановимся, пока не добьёмся всего. на следующей неделе Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий.",1
Сообщение от команды: бомба в офисе. Эвакуация — сейчас. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,1
"Хочу тебя увидеть, сегодня в 19:00.",0
"Ты можешь надеяться, что мы оставим тебя в покое, но это не так. согласовано Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!",1
